notes,visibility,startime,duration,survey,depth,year,month,day,exceldate,site,transect,fixed_transect,lunar day,repeatdays,repeatpair,TransectMatchCode,popaa,popaj,micha,michj,popla,poplj,polea,polej,povaa,povaj,podia,podij,pofua,pofuj,chcya,chcyj,chmua,chmuj,chinj,absaa,thbia,thbij,hagaa,hagaj,habia,habij,haraa,haraj,hapoa,hapoj,hamaa,hamaj,hacya,hacyj,clpaa,clpaj,hapia,hapij,lamaa,borua,boruj,sccra,sccrj,sctaa,spvia,spvij,spaua,spauj,scvea,scgua,scvej,sprua,spruj,sccoa,spcha,spchj,spraa,spata,spatj,crroa,niusa,chcaa,chcaj,chsta,chstj,chsea,chocj,accoa,accoj,acbaa,acbaj,accha,acchj,hypua,hyuna,hynia,hynij,hycha,hychj,hygua,hyguj,hyspa,hyina,hyspj,epgua,epguj,epcra,epcrj,epada,epadj,epfua,epfuj,setia,setij,epsta,mytia,myvea,setaa,setaj,setoa,caroa,caroj,spspa,spdoa,hafla,haflj,anvia,hacaa,hasta,hapla,haaua,haauj,hacha,hacra,hasca,hamea,ansua,haunj,aumaa,aumaj,psmaa,mumaa,mumaj,eqpua,eqpuj,eqaca,eqlaa,syina,hocia,poara,porua,ceara,hotra,oddea,luapa,occha,occhj,lusya,lujoa,lugra,lumaa,latrj,latra,labia,laqua,motua,motuj,mocia,capua,camaa,alsca,ampia,bacaa,bavea,menia,gecia,cacaa,capea,dihya,chfa,invia,grloa,ptvoa,aptvoj,kysea
,,15:01,11,main,30,2012,july,18,18/7,bigelow,t,y,,,,main-30-2012-july-18-bigelow-t,0,0,0,0,4,6,8,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,10:33,9,main,30,2012,july,18,18/7,crab,1,n,,,,main-30-2012-july-18-crab-1,1,0,1,0,6,1,5,3,0,0,5,0,0,0,0,0,0,0,0,0,8,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,10:10,10,main,30,2012,july,18,18/7,crab,2,n,,,,main-30-2012-july-18-crab-2,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,7,1,9,2,18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,35,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,10:21,11,main,30,2012,july,18,18/7,crab,t,y,,,,main-30-2012-july-18-crab-t,0,0,2,0,5,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,8,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,23,3,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5,11:57,11,main,30,2012,july,21,21/7,grand,2,n,,,,main-30-2012-july-21-grand-2,4,0,0,0,0,0,3,1,4,0,1,0,0,0,0,0,0,0,0,0,12,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5,11:36,10,main,30,2012,july,21,21/7,grand,4,n,,,,main-30-2012-july-21-grand-4,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,13,5,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,7,5,3,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,5,11:46,11,main,30,2012,july,21,21/7,grand,t,y,,,,main-30-2012-july-21-grand-t,6,0,1,0,0,0,8,2,1,1,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,25,20,5,2,5,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,15:04,12,main,30,2012,july,19,19/7,iguana,1,n,,,,main-30-2012-july-19-iguana-1,0,0,0,0,28,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,17,18,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,15:30,14,main,30,2012,july,19,19/7,iguana,4,n,,,,main-30-2012-july-19-iguana-4,1,0,0,0,15,4,12,6,1,0,1,0,0,0,0,0,0,0,0,5,9,0,7,4,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,13,20,8,1,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
,,15:16,14,main,30,2012,july,19,19/7,iguana,t,y,,,,main-30-2012-july-19-iguana-t,5,0,1,0,25,14,6,1,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,33,25,10,4,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,,10:06,10,main,30,2012,july,19,19/7,monkey,1,n,,,,main-30-2012-july-19-monkey-1,0,0,0,0,0,1,5,10,3,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,10:24,10,main,30,2012,july,19,19/7,monkey,2,n,,,,main-30-2012-july-19-monkey-2,0,0,0,0,0,3,5,13,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,,10:16,8,main,30,2012,july,19,19/7,monkey,t,y,,,,main-30-2012-july-19-monkey-t,2,0,0,0,1,1,11,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,12:21,11,main,30,2012,july,18,18/7,muskN,2,n,,,,main-30-2012-july-18-muskN-2,5,0,0,0,16,4,10,2,0,0,0,0,0,0,0,0,0,0,0,0,12,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,18,2,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,11:55,13,main,30,2012,july,18,18/7,muskN,4,n,,,,main-30-2012-july-18-muskN-4,2,0,0,0,20,7,8,3,2,1,0,0,0,0,0,0,0,0,0,0,8,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,10,3,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,,12:08,13,main,30,2012,july,18,18/7,muskN,t,y,,,,main-30-2012-july-18-muskN-t,0,0,0,0,36,14,12,5,1,0,1,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,27,29,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,10:27,7,main,30,2012,july,21,21/7,pelican,2,n,,,,main-30-2012-july-21-pelican-2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,10:36,9,main,30,2012,july,21,21/7,pelican,4,n,,,,main-30-2012-july-21-pelican-4,1,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,10:13,7,main,30,2012,july,21,21/7,pelican,t,y,,,,main-30-2012-july-21-pelican-t,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,12:13,13,main,30,2012,july,19,19/7,white,1,n,,,,main-30-2012-july-19-white-1,2,0,0,0,11,6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,13,2,13,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45,40,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,11:48,13,main,30,2012,july,19,19/7,white,4,n,,,,main-30-2012-july-19-white-4,0,0,0,0,18,10,5,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,12:01,12,main,30,2012,july,19,19/7,white,t,y,,,,main-30-2012-july-19-white-t,2,0,0,0,6,3,11,8,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,60,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,17:00,9,main,30,2013,august,10,8-Oct,bigelow,2,n,,,,main-30-2013-august-10-bigelow-2,0,0,0,0,3,8,5,3,5,1,0,0,0,0,0,4,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,5,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,16:34,10,main,30,2013,august,10,8-Oct,bigelow,4,n,,,,main-30-2013-august-10-bigelow-4,0,1,0,0,11,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,3,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,,16:48,11,main,30,2013,august,10,8-Oct,bigelow,1,y,,,,main-30-2013-august-10-bigelow-1,0,0,0,0,4,5,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,20,19,0,0,3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,10:17,9,main,30,2013,august,9,8-Sep,crab,2,n,,,,main-30-2013-august-9-crab-2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,1,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,10:42,12,main,30,2013,august,9,8-Sep,crab,3,n,,,,main-30-2013-august-9-crab-3,1,0,1,0,1,1,4,0,0,0,5,1,0,0,0,0,0,0,0,0,6,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,10:28,12,main,30,2013,august,9,8-Sep,crab,1,y,,,,main-30-2013-august-9-crab-1,0,0,0,0,6,1,5,1,0,0,4,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,2,1,2,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,14:18,10,main,30,2013,august,11,8-Nov,grand,2,n,,,,main-30-2013-august-11-grand-2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,3,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,,14:41,10,main,30,2013,august,11,8-Nov,grand,4,n,,,,main-30-2013-august-11-grand-4,5,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,15,2,4,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,14:29,12,main,30,2013,august,11,8-Nov,grand,3,y,,,,main-30-2013-august-11-grand-3,2,0,0,0,0,0,14,1,4,1,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,12,40,2,3,9,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,12:24,15,main,30,2013,august,9,8-Sep,iguana,2,n,,,,main-30-2013-august-9-iguana-2,0,0,1,0,18,2,9,1,0,0,0,1,0,0,0,0,0,0,0,0,15,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,12:08,14,main,30,2013,august,9,8-Sep,iguana,3,n,,,,main-30-2013-august-9-iguana-3,3,0,0,0,14,5,7,4,0,0,0,0,0,0,0,0,20,0,0,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,30,30,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,11:51,16,main,30,2013,august,9,8-Sep,iguana,1,y,,,,main-30-2013-august-9-iguana-1,2,0,0,0,15,9,6,2,1,0,0,0,0,0,0,0,3,0,0,0,18,5,1,4,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,18,25,4,5,2,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,11,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
